id,Chicken,Eggs,Strawberries,Avocado,Milk,Cereal,Ice Cream,Chips,Shampoo,Toilet Paper,Grapes,Soda,Laundry Detergent,Cucumber,Yogurt,Pork,Spinach,Dog Food,Bread,Cookies
1346316907,5,5,5,3,0,1,5,4,3,4,0,4,2,2,3,1,0,5,4,5
7757035402,0,1,5,3,2,3,0,4,1,5,4,0,5,1,5,4,2,5,1,1
1969957792,5,4,2,4,2,4,2,0,1,2,2,4,3,0,0,0,0,4,5,5
1664834205,2,1,2,1,2,1,2,0,1,0,1,1,0,1,1,4,3,0,5,0
2302014579,3,4,3,1,3,2,0,3,2,2,5,5,2,3,0,2,3,3,0,2
9245427812,3,2,1,3,4,0,2,4,3,4,3,3,3,2,0,5,1,2,0,0
1765782363,5,5,4,3,4,5,5,3,2,4,4,1,0,1,0,2,5,0,1,4
2362547695,5,5,3,3,0,5,4,2,5,1,1,3,4,4,1,1,0,3,0,1
8493941350,1,0,3,0,0,5,0,5,4,4,0,0,3,3,1,0,1,4,3,3
9776542943,3,0,5,4,4,3,0,4,5,4,5,1,2,0,0,4,2,0,3,0
2939487574,5,2,0,5,4,3,0,4,1,0,3,1,3,4,1,5,4,0,4,1
2819650263,2,3,4,3,0,4,2,1,2,2,1,4,3,1,2,0,0,3,5,1
4729099081,0,0,0,2,0,3,2,5,4,3,1,1,4,2,3,1,4,2,1,5
1467822892,2,5,2,2,2,1,1,1,3,0,2,4,2,1,3,4,1,1,0,1
5252138038,5,5,3,1,5,4,0,0,2,3,0,3,5,0,2,5,5,4,0,3
1580300631,5,5,4,4,3,2,0,2,2,3,4,1,0,0,5,5,4,3,1,5
1957361616,1,2,3,5,4,3,3,4,4,3,5,4,5,3,0,4,1,5,3,1
8127423680,1,5,5,3,5,0,4,2,5,0,3,0,0,4,4,3,2,2,4,0
1369095204,2,0,3,4,0,4,3,3,2,4,4,2,5,3,0,2,3,1,0,1
3075330306,3,3,1,4,2,2,1,4,0,5,4,4,0,0,4,2,4,1,0,1
5562319767,3,0,5,0,5,2,5,2,1,0,4,4,3,3,3,0,0,5,2,5
3543508660,3,1,3,0,4,2,3,0,4,4,1,4,2,5,5,3,4,4,5,0
5872131367,3,4,3,0,5,2,5,4,4,2,1,5,2,3,3,0,1,5,2,1
5711657564,1,3,2,1,4,5,0,5,4,1,4,3,3,0,0,5,2,3,1,1
3564797333,5,3,4,2,3,2,2,5,1,3,4,3,5,5,2,5,0,1,2,2
5786397540,1,1,4,3,4,4,4,5,5,5,2,4,0,0,3,2,4,3,4,5
5647832488,5,4,0,5,2,4,0,3,2,5,3,4,4,0,2,1,5,3,0,4
4449570155,3,2,0,3,1,5,1,3,2,3,5,4,5,1,3,1,4,0,3,5
9062925470,3,0,4,5,5,1,4,3,2,0,2,4,5,3,3,3,1,2,0,2
1633206167,1,3,2,4,0,1,0,5,1,5,0,0,0,4,5,1,2,2,0,5
1473288732,5,3,5,3,5,1,2,1,1,4,1,5,1,5,5,1,0,3,0,3
2536357258,2,0,2,2,4,3,1,4,5,0,4,5,1,2,4,4,0,2,1,1
9411669524,3,0,4,1,3,2,5,3,0,2,4,3,4,2,4,3,2,5,5,1
7603916035,1,4,0,1,5,0,3,3,2,0,0,4,1,1,0,0,3,1,4,4
5227673594,2,2,4,4,3,3,2,3,3,3,0,3,1,1,0,2,1,1,3,3
6056328429,0,0,1,5,1,4,5,3,3,0,0,2,5,0,2,4,1,5,2,1
5557238531,2,2,5,3,2,4,1,5,5,4,1,2,2,0,4,3,1,2,1,4
9493809652,0,1,5,5,0,1,2,2,4,5,3,0,3,0,5,2,3,1,5,3
8869946631,4,1,3,1,2,2,1,2,0,5,5,5,1,1,5,4,1,3,3,2
9919206275,3,1,5,3,2,3,4,3,5,0,5,4,3,5,5,2,3,4,5,1
4271949358,3,1,0,3,4,2,3,3,3,2,1,2,5,2,2,2,2,2,1,2
6188477388,0,1,2,4,4,5,0,0,3,2,2,2,2,4,5,5,0,5,5,5
8098949726,1,3,3,2,2,1,2,5,0,1,2,0,1,2,3,4,1,2,2,2
6735467874,0,2,3,5,3,5,3,0,0,0,0,0,3,2,3,0,4,3,2,1
1098720522,3,4,3,2,2,3,1,3,3,4,1,0,4,5,3,1,3,5,1,1
3465529006,1,1,2,4,5,5,0,3,2,5,2,1,0,4,2,1,2,2,5,1
9291963661,1,1,4,1,2,0,0,5,5,5,1,0,3,5,2,1,1,2,3,1
2839861455,5,3,3,2,0,1,3,1,0,3,1,0,4,4,4,4,2,4,3,2
4766130640,4,5,1,0,2,1,1,3,2,2,4,2,5,5,3,4,3,3,2,3
9918276895,1,0,4,3,5,5,4,4,1,0,3,1,4,1,5,4,0,1,1,0
1395920359,5,5,4,1,3,2,2,3,3,0,4,2,5,3,2,3,0,3,0,3
6632962936,2,0,5,5,3,1,3,0,1,0,3,2,5,5,5,0,1,1,0,2
4870432153,5,1,2,0,0,2,1,3,5,2,1,0,4,1,4,1,3,1,4,1
2509129124,5,1,4,1,0,5,4,5,0,0,0,1,3,3,3,3,2,4,2,1
5272627535,5,2,5,2,4,3,2,4,5,4,0,1,2,5,4,1,2,4,5,2
8899946377,3,1,2,5,1,4,5,0,1,3,0,0,5,4,4,2,3,2,3,2
6451574230,1,1,0,4,4,5,0,1,0,1,4,5,2,5,1,2,3,0,0,5
4732623813,4,4,0,4,3,5,5,2,1,0,1,1,3,0,5,0,3,0,0,0
2370609097,5,5,3,1,4,2,5,3,4,5,0,5,0,1,1,1,5,2,1,1
9180959868,1,0,1,5,2,2,2,4,4,5,4,0,4,2,4,0,3,4,5,0
5013846903,0,5,1,1,5,2,5,4,1,3,0,0,2,4,2,1,1,0,5,3
1180413285,0,1,1,3,1,4,4,4,3,4,5,3,2,5,0,0,0,2,2,4
3300130982,5,3,5,3,3,3,1,4,5,0,2,4,1,1,2,0,2,1,5,3
8182508498,4,3,5,4,2,1,3,2,3,1,5,2,2,5,0,4,4,5,1,3
2267416245,1,3,1,0,4,1,1,4,4,0,3,2,4,3,0,4,0,5,1,2
6598096905,4,0,0,4,3,1,4,3,2,3,3,4,3,4,3,5,4,3,4,2
8423580274,4,1,4,1,3,3,5,4,5,4,2,2,1,3,2,5,0,1,2,0
4730475183,3,0,0,3,2,2,0,4,5,5,4,2,5,4,3,0,0,0,0,1
6861443220,2,3,1,3,0,3,5,2,2,2,5,2,5,2,2,3,5,2,2,3
4289938259,1,3,3,0,1,0,1,0,0,1,4,1,4,4,5,3,3,3,3,5
9735549295,4,0,4,0,2,2,5,1,1,0,4,2,5,2,5,5,0,5,4,0
3669659922,5,5,0,1,0,2,4,5,3,1,0,0,0,0,5,2,5,1,2,2
5858063350,1,0,2,4,2,2,5,4,3,3,2,0,4,3,0,0,3,4,1,5
3832712756,4,1,2,5,5,0,0,1,4,4,1,5,4,3,4,1,0,1,4,0
7278392411,3,5,2,2,0,5,1,4,4,0,1,0,1,1,1,2,4,5,4,4
9540510959,5,0,3,3,5,2,2,5,2,0,4,2,3,4,1,4,5,2,4,5
8920120156,2,3,0,3,4,4,2,2,1,5,4,2,3,4,0,2,5,4,2,2
2236495215,5,3,0,2,0,4,0,2,1,5,4,5,2,1,0,2,5,5,2,5
3863960848,1,2,3,4,4,3,5,5,1,0,4,3,2,4,2,3,0,2,4,0
5940213501,4,3,1,1,1,5,2,1,5,1,1,1,1,1,1,3,3,5,2,3
6734515546,4,5,4,1,0,5,3,1,2,0,3,1,1,0,0,1,4,2,5,3
5342820952,2,4,5,4,4,3,5,1,3,2,4,3,5,4,0,4,3,0,0,2
7132993449,4,1,0,0,3,0,2,2,4,5,3,5,0,1,5,2,2,0,3,3
7627545723,1,1,5,2,2,3,1,2,4,0,1,4,5,5,1,1,3,3,4,4
2816426915,2,3,4,1,1,3,1,2,2,4,0,3,2,2,0,3,1,0,2,3
8974299825,3,4,0,5,2,4,1,0,2,1,0,5,0,5,5,5,3,5,2,5
6593716250,4,1,1,0,5,3,2,2,0,3,0,1,3,4,1,2,4,3,0,5
8717852901,5,1,3,3,5,1,1,3,1,2,0,2,2,0,5,3,5,1,1,2
9403248798,0,1,2,3,0,1,2,0,2,4,0,1,4,1,0,5,5,5,0,5
3435609146,1,5,1,3,2,1,3,2,2,1,3,0,3,5,3,2,2,1,2,4
2236765594,2,5,3,0,0,0,5,0,3,4,1,0,2,2,2,4,4,5,2,3
6282698785,2,0,3,5,5,5,5,5,5,1,1,3,5,3,1,3,0,5,2,3
8412802669,5,4,0,4,0,1,1,1,1,4,2,2,4,3,4,1,4,2,4,0
1396566424,5,4,3,4,5,3,3,1,5,5,2,3,0,0,5,1,4,4,4,4
4024644372,0,1,2,5,3,4,5,2,4,1,4,1,1,4,0,0,4,2,2,3
4994562710,0,3,3,0,2,1,0,3,1,1,3,3,1,2,3,4,0,1,3,4
8582115352,3,3,0,2,0,3,3,2,0,0,3,4,3,3,4,2,5,0,4,3
1050209162,5,1,2,1,2,3,5,5,4,2,4,0,2,2,1,2,1,4,1,2
5844417259,3,3,1,0,3,3,1,3,1,3,5,0,5,3,0,5,3,0,4,2
2991422137,5,3,2,3,5,3,0,4,1,1,2,0,0,3,4,1,0,0,4,5
5544015361,2,0,3,3,3,4,5,0,1,2,3,5,5,4,0,3,1,5,3,4
5886699359,2,2,2,2,4,2,5,0,5,3,3,3,4,1,2,0,3,1,2,2
4427206841,5,3,3,2,0,0,3,3,5,1,1,2,3,3,2,3,1,5,0,1
2482892040,3,4,2,0,2,4,1,3,5,1,5,4,1,4,4,1,5,1,1,5
8405614069,1,0,4,4,5,0,4,4,5,0,3,1,1,2,5,4,1,1,0,1
7233150969,4,2,3,2,2,3,1,4,2,4,0,2,4,4,2,4,5,4,2,2
2478621224,4,5,3,5,1,2,4,2,0,4,2,5,2,1,1,2,4,0,0,5
5311493390,2,4,4,0,0,4,2,5,2,5,1,2,3,2,4,1,2,1,5,5
1107603912,5,5,1,2,4,1,4,5,2,4,1,1,2,5,5,5,2,1,4,4
2772680960,4,1,3,3,3,3,4,5,2,3,1,1,3,0,2,5,1,5,3,5
2607789881,4,5,2,1,4,0,4,1,1,3,1,5,1,3,5,4,3,2,3,3
6542889477,2,5,0,3,1,0,2,5,0,3,2,3,4,2,0,1,4,0,2,1
1943578461,3,5,0,0,5,2,3,1,1,2,0,4,4,5,0,5,0,1,5,3
5095124817,2,5,0,0,3,1,4,2,4,2,5,5,5,1,5,2,5,2,3,4
4921384488,1,5,5,4,3,4,1,3,3,4,1,4,4,3,5,4,3,3,3,5
6790865922,4,2,0,3,0,0,0,3,0,3,5,3,0,2,0,0,2,5,3,2
5278596796,4,1,5,3,2,0,4,1,5,5,4,0,4,0,4,4,2,2,3,0
3038212125,1,4,0,0,2,1,3,0,0,3,2,4,5,3,5,5,2,1,0,0
2093251431,1,4,0,3,0,5,1,1,5,0,0,2,5,2,4,3,4,0,2,1
2268828779,2,4,2,2,4,4,0,4,4,3,4,2,5,1,5,5,0,5,0,3
9434700705,4,1,5,2,5,4,0,2,0,4,4,4,2,1,4,0,3,0,2,5
7989086403,4,0,0,2,5,1,5,2,0,3,4,4,3,2,5,5,3,2,1,4
3467799529,0,2,4,0,2,4,1,0,1,3,5,0,1,0,2,3,0,1,3,4
3808240901,5,4,5,5,3,3,5,0,4,5,2,0,2,0,3,1,5,3,5,3
1309454891,5,2,2,2,3,0,3,1,0,4,5,5,2,5,4,1,1,4,1,4
8433863459,4,2,2,1,5,3,0,4,4,1,4,5,4,2,5,1,0,5,2,0
4126904192,3,5,2,1,5,3,1,3,4,2,1,5,3,0,0,0,3,4,1,1
2185099615,1,2,0,1,3,1,5,3,3,3,5,2,1,3,4,2,3,5,3,5
4509890283,1,2,3,0,4,3,2,5,0,3,5,5,1,4,4,0,4,1,5,3
4618873304,2,2,0,0,5,0,2,2,5,2,0,1,1,3,2,5,2,2,0,1
3046985398,5,0,2,5,5,1,0,5,0,5,4,0,4,4,0,2,1,1,1,2
2798044887,3,3,3,0,0,0,5,1,3,3,0,0,1,1,5,5,0,0,0,3
3388033145,4,5,4,0,2,3,0,1,1,2,0,1,2,0,3,3,0,2,3,4
7676816842,2,2,0,3,0,5,1,1,3,3,3,5,3,3,3,1,5,0,4,5
8794380670,1,4,3,1,5,2,0,3,0,2,1,5,0,3,3,5,5,4,5,3
6755722188,4,5,3,5,4,0,1,3,1,0,5,2,0,1,0,4,4,5,5,0
1075262229,4,0,2,0,2,5,3,0,5,1,4,5,0,5,4,0,5,2,4,3
9979328275,0,1,2,5,2,1,3,0,4,5,5,1,1,1,0,0,4,2,1,2
3105556667,1,4,1,0,4,2,2,3,2,1,3,3,0,2,4,0,0,5,2,5
3231877736,5,3,4,1,4,2,3,3,0,0,3,3,3,4,5,3,3,4,5,3
4884659368,2,1,2,4,4,3,3,5,2,0,3,0,0,4,3,2,3,2,3,1
6506965028,1,5,2,4,1,1,0,0,0,3,0,4,4,1,1,5,3,3,0,2
1376367798,5,1,3,3,4,1,0,2,5,2,2,4,5,2,0,1,3,1,1,3
1925483515,1,5,3,1,0,0,5,4,0,2,2,1,4,4,4,2,4,4,2,4
5579970080,0,3,1,4,2,5,0,0,4,4,5,5,2,5,5,3,1,0,3,3
5878029019,0,2,2,2,3,4,5,2,1,2,3,1,2,5,0,5,2,4,3,2
7735569373,0,2,0,3,4,3,5,2,5,5,2,1,1,2,1,3,0,3,3,4
4213363566,2,1,1,2,0,1,5,4,3,5,5,1,3,5,5,3,3,5,3,2
7704140629,2,4,0,4,0,1,1,1,2,1,3,0,4,0,4,3,5,2,3,2
9807653201,5,2,0,5,1,4,0,4,2,5,2,0,5,0,5,4,2,2,0,1
2690595276,1,3,4,1,5,0,0,1,0,4,5,4,4,4,4,1,1,4,5,1
9432901805,0,2,0,5,4,2,2,5,4,4,2,5,1,4,3,1,0,3,1,2
7481523622,1,3,1,5,0,2,5,1,2,4,0,1,5,4,0,1,4,0,0,1
7966370151,3,2,5,1,1,1,5,5,0,3,3,3,5,3,5,3,1,0,4,1
3398885111,3,1,2,1,3,0,2,0,0,5,3,1,3,3,1,1,0,3,3,3
1329406149,1,2,5,2,3,5,3,5,4,2,2,5,5,1,1,1,4,1,1,3
1346876733,4,3,2,4,3,1,4,1,0,2,5,2,1,2,1,3,0,1,5,1
8220540574,1,4,3,1,4,5,0,5,0,0,0,3,2,3,4,4,1,2,5,5
1562411315,2,3,1,0,4,0,4,1,2,1,0,5,0,4,5,3,1,5,5,0
4041309207,0,4,1,1,3,0,1,0,1,0,5,3,5,3,0,5,3,3,2,1
6246432614,1,4,0,3,1,0,4,2,2,5,1,2,1,3,2,0,1,2,1,5
8087519119,2,4,0,0,1,0,5,0,2,4,3,5,2,3,2,5,4,4,3,3
4628529526,0,1,1,4,2,2,1,5,1,1,1,5,3,5,5,2,4,5,3,5
9702753584,4,1,0,2,5,2,3,5,3,5,4,3,5,5,2,4,3,0,1,5
7010282150,2,4,4,2,3,0,2,2,2,5,0,0,4,0,0,0,3,2,1,5
9888769145,5,4,5,3,2,2,0,1,2,0,2,3,5,2,1,5,1,4,3,4
3373621616,3,5,4,0,2,0,2,5,4,2,2,0,4,2,5,3,3,5,0,2
5167962673,1,0,2,5,0,1,2,2,0,2,1,5,4,0,0,4,2,1,5,0
4670219885,3,4,4,1,4,3,0,3,2,2,0,2,1,4,4,0,3,5,2,5
4898116063,5,0,3,2,1,0,4,4,0,5,3,3,5,3,2,4,0,1,3,1
3722991917,3,4,0,3,0,3,1,2,1,3,0,3,4,4,0,2,0,3,0,3
1718565275,2,1,0,0,2,5,5,1,1,1,5,5,0,0,1,5,2,1,4,4
2577675302,0,2,1,0,1,0,1,5,5,5,4,4,2,0,5,2,1,2,5,5
9483672614,0,1,0,4,5,2,2,2,4,5,5,4,0,0,0,0,0,5,1,4
9964626726,3,2,5,5,2,3,5,5,5,4,2,3,2,3,2,5,2,4,3,0
8831761001,0,4,1,3,5,3,3,4,1,5,2,0,4,3,2,4,2,3,0,2
3347325038,2,4,5,5,5,3,1,2,1,5,1,4,3,3,2,4,2,0,2,2
3298365271,3,0,5,1,0,4,2,5,5,0,4,1,3,3,0,1,1,2,3,0
2188311830,1,1,3,2,0,1,3,0,1,2,4,2,3,5,0,2,0,4,2,4
5564115113,2,1,4,5,4,2,5,0,2,4,0,0,0,0,5,1,2,2,0,0
7786328544,5,5,0,0,0,3,1,0,4,1,5,5,0,3,4,2,0,4,2,0
7646701766,2,3,3,4,4,5,2,0,4,4,2,3,4,5,3,3,1,4,1,0
5504876549,3,0,2,5,5,1,5,3,5,1,1,0,4,5,5,2,4,1,4,2
9845534195,4,1,5,4,0,4,3,3,0,5,3,3,0,0,4,1,5,5,2,1
2532456550,1,5,3,5,0,4,5,0,5,5,5,1,0,4,4,5,5,3,4,5
3730426252,3,0,1,4,4,3,1,1,3,0,0,0,2,5,5,1,0,3,5,1
2147224625,5,2,0,1,3,2,2,3,4,3,2,2,1,1,2,2,2,2,3,2
8320227474,2,2,4,4,0,5,3,5,1,0,0,3,3,3,3,3,0,4,3,2
2779328499,1,4,3,4,5,4,5,4,1,3,3,3,4,4,4,3,5,5,3,1
3064856766,0,0,5,4,4,3,4,4,3,0,1,3,1,2,0,5,5,1,4,2
9070339519,2,4,4,3,4,3,3,5,5,3,1,4,1,5,3,3,4,2,1,4
9042363076,5,1,0,4,5,2,0,3,4,3,3,2,2,2,3,4,0,4,5,3
3783008766,0,2,5,0,0,5,2,0,3,1,3,4,2,2,4,0,1,2,0,1
2469970265,1,3,5,0,1,2,3,3,3,3,2,1,0,2,2,1,5,0,2,2
8150440562,1,2,0,3,5,5,4,4,2,0,4,3,2,1,4,5,1,0,0,0
5660226728,3,0,3,1,2,5,5,3,1,4,5,4,3,0,3,0,2,2,2,3
7142434872,5,4,3,2,3,2,4,1,0,1,1,2,1,2,4,5,2,4,3,0
3336951623,0,3,1,3,2,5,3,2,1,1,0,0,1,3,2,4,5,0,0,2
9248782703,4,4,3,5,3,0,1,2,2,2,1,0,4,1,5,4,5,3,0,5
8560505493,4,3,1,3,4,1,2,0,4,0,3,1,4,2,2,4,4,0,3,2
7915773024,4,0,2,4,4,1,2,5,3,1,1,0,3,2,4,2,4,3,2,0
6084066089,0,5,4,0,5,0,3,4,3,1,2,4,2,2,3,5,3,4,4,0
5600755040,5,5,5,4,2,0,0,1,3,2,5,4,3,2,4,2,2,3,5,0
5426189938,5,1,0,0,4,4,2,3,0,3,1,3,1,0,2,5,5,2,0,5
7147230529,4,1,5,0,1,1,3,2,4,5,3,1,0,4,4,3,5,2,1,1
8336749609,2,5,1,1,4,0,5,3,1,2,1,0,4,2,4,4,0,2,5,1
3747819595,2,5,1,4,4,5,5,4,5,5,5,0,0,3,1,5,2,4,5,3
5228645611,0,0,5,1,5,0,4,3,2,1,0,1,0,1,1,5,0,3,1,0
2417107168,2,5,0,3,1,0,1,5,0,1,0,5,3,5,4,0,1,5,4,3
6137118181,0,2,3,0,5,2,4,5,3,1,2,2,4,3,3,3,0,3,5,4
9153609674,4,2,5,2,0,5,5,1,4,1,3,5,2,2,2,2,4,2,5,5
8737747110,4,0,5,4,0,0,3,2,3,5,3,3,4,1,3,4,3,0,0,1
6435924843,5,0,5,3,4,2,3,2,5,3,0,5,5,5,4,3,0,5,3,2
9124352818,1,0,0,5,0,5,2,2,4,1,1,3,2,3,5,5,5,0,4,1
4283674568,5,0,0,1,5,2,0,5,5,3,1,4,2,2,2,3,3,5,3,0
1603606983,0,4,1,1,1,3,2,3,0,5,3,2,1,0,3,3,5,4,3,2
3794359334,0,3,0,1,1,1,4,4,5,4,3,5,4,1,2,4,4,1,5,0
9196463446,5,2,3,4,5,4,4,2,2,1,4,4,3,3,1,2,3,1,3,1
2670220150,0,0,2,0,3,2,2,3,1,2,3,4,3,3,4,4,3,2,5,0
4612652701,5,3,0,4,2,0,3,3,2,0,5,0,5,2,5,1,4,2,4,4
1955537545,5,4,0,5,3,4,0,0,0,3,0,1,0,3,3,2,5,3,3,0
8385279429,5,1,2,4,5,3,2,3,1,1,5,2,2,3,5,1,3,2,5,1
4091685659,2,5,2,3,5,2,2,1,5,2,3,3,5,2,0,0,1,3,3,2
3971453857,1,3,4,1,3,1,3,2,2,2,4,3,5,4,2,5,2,5,2,0
1403198287,4,3,1,5,2,0,3,2,0,1,5,1,1,3,3,0,1,0,4,3
8283152047,1,3,0,3,0,0,1,4,1,5,5,0,0,4,3,3,3,1,0,5
4805703678,1,1,3,1,0,3,1,0,4,0,3,5,5,3,1,4,4,5,4,2
5401791610,5,4,5,2,2,0,0,3,1,3,3,5,4,0,4,5,0,5,0,2
4954022422,3,3,3,2,1,0,2,1,4,0,0,0,3,0,3,0,5,5,1,5
2002571318,0,0,0,2,1,0,5,2,3,2,2,1,0,1,5,3,0,2,2,4
6930407455,0,2,0,0,5,3,3,3,5,0,2,3,4,1,3,3,0,0,0,5
2372486947,0,4,3,4,2,5,4,0,3,4,4,4,2,2,3,1,1,0,1,0
2323196014,4,0,3,5,4,1,3,2,2,0,0,2,0,1,3,3,3,1,3,1
8310897820,3,3,1,5,5,3,1,4,0,4,1,0,5,0,3,3,1,0,4,0
5109993266,2,4,5,1,0,2,4,4,0,3,5,1,2,5,5,4,1,5,0,3
3846385599,4,4,5,3,4,1,1,0,0,1,0,5,2,2,1,1,5,3,4,5
7222934878,5,2,1,3,0,2,1,3,5,0,0,2,1,1,0,1,3,0,5,3
2524959614,4,4,3,3,0,0,4,5,5,2,0,3,0,0,5,1,0,5,3,0
8148184948,4,5,2,1,5,0,1,0,4,3,3,4,4,3,0,2,4,5,0,4
6585190271,2,5,3,3,4,3,2,5,0,1,5,0,2,5,5,3,5,4,5,1
4403018513,2,1,2,2,2,2,5,5,3,1,4,4,4,3,2,5,1,0,3,1
5280122661,0,4,0,3,2,4,1,3,5,3,0,3,0,5,0,5,4,1,0,4
2110493050,4,1,4,3,3,5,5,1,4,0,5,4,0,1,2,4,3,3,0,5
7271260699,1,1,3,0,5,4,4,5,1,3,0,0,2,0,5,3,5,3,1,5
6675050443,2,1,0,5,2,2,0,4,0,4,4,5,0,0,4,1,5,3,2,5
8148000266,1,3,4,1,4,0,2,1,0,1,2,5,1,1,4,1,1,4,2,4
5775846299,3,5,4,5,2,1,4,2,1,1,2,1,5,1,0,0,0,3,3,1
7343231810,4,0,1,4,3,1,4,1,1,2,4,0,4,3,4,0,0,3,2,1
9647760552,5,5,3,4,2,5,5,3,1,1,2,1,0,0,1,5,3,4,5,5
1095166662,3,3,1,4,5,1,5,1,5,5,5,0,3,5,0,0,4,3,2,3
5272875223,2,2,4,2,4,4,3,2,0,1,1,1,3,3,0,0,3,2,0,5
3229493227,1,2,4,2,5,3,5,3,1,1,0,0,0,1,5,4,5,3,2,5
1704621137,0,2,2,0,5,4,4,4,2,4,1,4,5,3,5,2,4,1,5,0
3361268359,3,4,2,0,2,4,1,0,1,1,3,5,0,1,2,0,5,0,3,0
5347492019,3,4,5,3,3,3,0,5,0,5,2,4,5,0,2,1,1,5,0,3
1351526464,2,3,3,0,4,4,1,1,5,3,4,0,1,3,3,0,1,4,0,4
6998129175,5,0,3,4,1,2,5,2,3,2,0,3,3,2,2,0,4,1,1,0
5671094621,2,2,2,3,0,5,2,4,3,1,3,0,2,3,0,0,0,2,3,2
7239883227,3,5,2,0,5,1,5,5,0,5,2,0,0,0,3,0,0,0,2,0
2521776562,5,0,3,0,4,2,1,4,2,4,1,3,0,0,5,5,5,4,1,2
9817771076,0,2,5,1,3,3,0,1,2,0,0,2,2,3,2,4,4,1,2,4
1674757268,3,0,0,3,5,5,2,1,3,5,2,5,2,1,5,3,5,5,1,0
7339874385,4,2,5,3,5,1,1,1,4,1,0,5,5,0,1,1,0,2,5,0
8690018896,1,3,2,1,4,0,2,0,4,2,0,1,3,3,0,1,0,0,5,3
3235593290,2,1,1,4,2,4,3,5,2,2,5,0,2,3,4,1,0,4,0,4
6440622588,0,4,3,5,3,3,2,3,5,5,5,3,0,4,4,5,2,0,3,1
5797491964,4,3,3,3,1,2,1,2,2,5,0,4,4,4,4,3,4,5,4,4
2337810355,1,4,4,0,3,3,2,3,1,5,1,1,3,4,5,2,3,2,1,3
8253589464,4,4,1,3,1,5,2,4,5,5,3,1,5,0,5,3,5,2,3,5
5849295964,2,5,1,1,1,1,2,0,4,0,0,0,0,3,3,4,4,0,5,5
1889500532,0,5,5,5,2,5,1,0,2,2,4,4,0,0,1,4,2,0,1,1
5262784429,1,4,3,1,2,2,0,1,3,4,3,5,1,1,2,3,4,0,1,3
8355323256,5,0,1,1,2,0,5,4,5,0,3,0,1,0,1,5,2,0,1,2
9117325373,2,3,1,3,4,5,2,2,2,0,0,1,3,0,1,3,1,0,3,5
8560540223,1,0,0,0,1,4,1,4,4,3,2,2,0,5,1,3,0,1,0,3
8819698869,4,1,4,3,2,1,2,1,2,1,0,2,1,0,2,3,3,2,5,0
6077572933,4,3,4,3,0,1,5,4,2,4,0,1,1,1,3,2,2,0,1,3
9055241610,0,2,3,2,0,5,3,3,2,3,3,0,2,4,1,1,5,4,2,0
5132833988,5,4,2,3,0,4,4,3,0,4,0,1,2,3,5,2,2,0,1,2
2616975105,3,1,5,4,5,4,1,2,3,0,3,5,4,1,5,3,1,4,1,1
9193339585,4,5,0,2,1,0,2,2,5,1,2,3,4,4,1,1,0,3,0,3
8573305866,1,5,0,3,3,3,5,2,3,2,4,2,1,3,0,1,1,3,0,4
6854145168,1,5,5,4,1,4,4,3,3,3,5,2,1,2,5,4,0,1,3,1
5837993458,3,5,2,5,0,1,2,3,5,2,2,5,0,2,2,1,2,4,1,4
5078403400,3,5,5,0,2,1,0,1,5,1,1,5,3,3,0,1,5,4,3,3
9207466890,5,5,1,2,0,2,5,2,1,4,0,3,3,5,0,1,1,3,4,4
6566304796,4,3,4,5,4,1,4,2,4,4,0,5,2,0,0,1,0,0,1,3
1073592086,2,3,3,0,1,5,0,3,1,0,5,2,2,5,1,3,1,1,4,4
4385727552,5,3,4,4,2,1,2,5,5,5,1,3,3,3,2,0,3,3,5,0
3475325856,5,2,1,3,3,0,5,1,3,4,5,4,0,4,1,0,4,1,2,4
3683797012,0,3,2,0,3,1,5,0,0,3,5,2,4,2,0,0,0,5,2,3
2076885209,1,4,2,3,3,4,3,5,1,3,5,3,2,5,3,1,1,5,4,3
5995505676,4,2,2,5,4,4,2,2,4,5,5,5,1,0,4,2,4,5,0,5
5783552264,3,0,2,5,2,1,2,1,0,1,3,0,2,2,3,1,4,2,2,2
3143074038,0,0,3,1,3,0,0,0,5,0,2,1,0,5,2,1,3,2,1,5
6421609436,2,2,0,1,3,0,5,4,5,5,4,1,0,1,0,0,0,3,1,2
1332418913,3,3,1,5,0,1,4,1,4,4,5,0,2,4,4,4,4,0,4,4
5031627443,5,2,2,2,5,2,4,4,2,1,2,1,5,4,4,4,3,1,1,2
4918606024,5,1,5,3,2,5,3,1,4,4,3,4,3,1,4,4,2,1,0,3
3052282547,1,3,1,2,2,4,4,2,0,1,2,1,4,5,5,4,0,4,3,0
8080723085,2,4,3,1,4,0,3,2,3,1,5,1,3,3,3,4,1,1,2,5
7770757662,0,4,4,3,4,0,1,5,5,2,2,4,1,5,1,4,4,5,2,4
5343671327,2,3,0,3,2,0,5,5,1,4,5,5,5,3,4,5,2,1,5,3
5470603261,2,1,1,0,2,3,1,0,1,3,0,4,0,4,4,4,4,4,5,3
5015803552,3,5,0,5,3,3,1,2,1,4,2,4,2,5,2,5,2,0,1,0
7931899917,3,2,0,5,2,1,1,3,2,3,0,5,0,5,0,0,5,1,2,4
5800184288,4,1,1,3,5,2,1,0,3,0,1,1,4,5,5,1,0,1,5,0
2051973492,3,5,3,4,3,4,1,2,2,1,4,1,0,4,1,3,3,5,4,5
